287990-99999 CERLAK                          54.167   74.800   115.0 1948-01-01 2020-02-06
288070-99999 SAMARA (SNYSLJAEVKA)            53.250   50.450    40.0 1996-10-01 2013-12-23
288250-99999 STERLITAMAK                     53.583   55.934   137.0 1946-03-09 2020-02-06
288380-99999 MAGNITOGORSK                    53.350   59.083   384.0 1935-12-31 2020-02-06
288670-99999 SARYKOL                         53.317   65.550   216.0 1953-02-16 2020-02-06
288770-99999 VOLODARSKOE                     53.317   68.100   319.0 1959-01-01 2002-03-19
288790-99999 KOKSHETAY                       53.283   69.383   229.0 1932-01-01 2020-02-06
288860-99999 KZIL-TUS SOVKHOZ                53.633   72.367   138.0 1963-06-02 2003-02-23
288950-99999 RUSSKAJA POLIANA                53.783   73.883   125.0 1957-07-01 2005-06-30
289000-99999 KURUMOCH                        53.505   50.164   145.4 1946-01-01 2020-02-06
289090-99999 BUZULUK                         52.817   52.217    80.0 1953-02-16 2018-07-25
289250-99999 MELEUZ                          52.917   55.917   180.0 1953-02-16 2005-06-29
289520-99999 KOSTANAY                        53.217   63.617   170.0 1935-12-31 2020-02-06
289570-99999 TOBOL                           52.683   62.600   208.0 1953-02-16 2002-03-19
289660-99999 RUZAEVKA                        52.817   66.967   227.0 1953-11-01 2020-02-06
289780-99999 BALKASINO                       52.533   68.750   398.0 1959-01-01 2020-02-06
289840-99999 SUCINSK                         52.950   70.217   395.0 1953-02-16 2020-02-06
290230-99999 NAPAS                           59.850   81.950    76.0 1948-01-01 2020-02-06
290370-99999 BEREZOVKA                       59.383   82.833    68.0 1953-02-16 2007-11-06
290680-99999 NAZIMOVO                        59.500   90.928    67.0 1959-01-01 2020-02-06
290750-99999 CHIRIMBA-IN-KRASNOY             59.717   93.433   454.0 1959-01-01 1988-04-19
291030-99999 KATYLGA                         59.067   76.733    69.0 1953-02-16 1995-04-23
291110-99999 SREDNY VASJUGAN                 59.217   78.233    69.0 1948-01-01 2020-02-06
291220-99999 KARGASOK                        59.050   80.833    57.0 1948-01-01 2020-02-06
291280-99999 PARABEL'                        58.700   81.500    63.0 1953-02-16 2002-05-31
291490-99999 STEPANOVKA                      58.633   86.733   105.0 1957-07-02 2020-02-06
292030-99999 NOVYJ VASYUGAN                  58.583   76.517    80.0 1957-07-18 2020-02-06
292090-99999 MAJSK                           57.800   77.217    99.0 1948-01-01 2020-02-06
292240-99999 STARICA                         58.133   80.583    80.0 1955-01-08 1996-05-03
292310-99999 KOLPASEVO                       58.317   82.950    75.0 1932-01-01 2020-02-06
292410-99999 PALOCKA                         58.383   84.600    81.0 1960-02-18 1996-04-18
292470-99999 BATURINO                        57.750   85.200    90.0 1960-04-24 2000-02-09
292530-99999 LOSINOBORSKOE                   58.450   89.467   133.0 1953-02-16 2020-02-06
292630-99999 JENISEJSK                       58.450   92.150    78.0 1932-01-01 2020-02-06
292740-99999 STRELKA                         58.083   93.000    90.0 1959-01-01 2020-02-06
292760-99999 MOTYGINO                        58.183   94.750   161.1 1960-01-03 2020-02-06
292820-99999 BOGUCANY                        58.383   97.450   133.0 1953-02-16 2020-02-06
292890-99999 GONDA                           57.850   97.400   378.0 1959-01-01 2002-07-24
293130-99999 PUDINO                          57.533   79.431    97.0 1948-01-01 2020-02-06
293280-99999 BAKCHAR                         57.000   82.067   110.0 1948-01-01 2020-02-06
293320-99999 MOLCHANOVO                      57.583   83.783   114.0 1953-02-16 2020-02-06
293480-99999 PERVOMAJSKOE                    57.067   86.217   114.0 1948-01-01 2020-02-06
293550-99999 TUTALO-CULYM RIVER              57.450   88.467   140.0 1960-01-05 1996-01-21
293560-99999 CHINDAT-IN-KRASNOY              57.367   89.317   150.0 1948-01-01 1989-08-30
293630-99999 PIROVSKOE                       57.633   92.267   179.0 1948-01-01 2020-02-06
293670-99999 NOVOBIRILYUSSY                  56.967   90.683   180.6 1953-02-16 2020-02-06
293760-99999 TASEYEVO          &             57.217   94.917   147.0 1953-08-04 1989-03-23
293930-99999 CHERVYANKA                      57.650   99.533   220.5 1953-02-16 2020-02-06
294010-99999 SEDELNIKOVO                     56.950   75.300    90.0 1960-04-24 1997-07-28
294050-99999 KYSTOVKA                        56.600   76.567   116.0 1948-01-01 2020-02-06
294070-99999 MUROMCEVO                       56.383   75.250    87.0 1960-07-08 1990-01-23
294180-99999 SEVERNOE                        56.350   78.350   126.0 1948-01-01 2020-02-06
294300-99999 TOMSK                           56.500   84.917   139.0 1932-01-01 2020-02-06
294560-99999 TJUHTET                         56.533   89.317   205.0 1953-02-16 2020-02-06
294670-99999 ACHINSK                         56.283   90.517   257.2 1953-02-16 2020-02-06
294710-99999 BOL'SHAJA MURTA                 56.900   93.133   180.0 1948-01-01 2020-02-06
294770-99999 SUHOBUZIMSKOE                   56.500   93.283   164.0 1961-03-03 2020-02-06
294810-99999 DZERZHINSKOE                    56.850   95.217   188.0 1948-01-01 2020-02-06
294830-99999 DOLGIY MOST                     56.767   96.800   257.0 1959-01-01 1988-05-02
295240-99999 KRESCHENKA                      55.850   80.033   129.0 1953-02-16 2020-02-06
295320-99999 KOZEVNIKOVO                     56.250   84.000   113.0 1953-02-16 2001-06-21
295340-99999 PIHTOVKA                        55.983   82.700   127.0 1948-01-01 1991-11-18
295390-99999 BOLOTNOE                        55.667   84.400   193.0 1953-02-16 2003-01-27
295400-99999 ANZERO-SUDZENSK                 56.117   86.000   259.0 1953-02-16 1995-11-20
295410-99999 TAJGA                           56.067   85.617   251.0 1953-02-16 1997-05-18
295480-99999 BARZAS                          55.717   86.300   208.0 1953-02-18 1997-07-05
295510-99999 MARIINSK                        56.183   87.683   144.0 1953-02-16 2020-02-06
295530-99999 BOGOTOL                         56.217   89.550   290.0 1946-01-02 2020-02-06
295570-99999 TISUL'                          55.750   88.317   211.0 1953-02-16 2018-07-25
295620-99999 KEMCHUG                         56.100   91.667   332.0 1959-01-01 2020-02-06
295700-99999 KRASNOJARSK OPYTNOE POLE        56.067   92.733   234.6 1996-07-01 2016-02-25
295740-99999 KRASNOJARSK                     56.000   92.883   277.0 1932-01-01 1996-04-16
295760-99999 UJAR                            55.817   94.300   375.0 1953-02-16 2020-02-06
295780-99999 SHALINSKOE                      55.717   93.750   399.2 1959-01-01 2020-02-06
295810-99999 KANSK                           56.200   95.633   207.0 1932-01-06 2020-02-06
295830-99999 KLYUCHI-IN-KRASNOY              56.117   97.317   338.0 1953-02-16 2001-11-10
295870-99999 IRBEJSKOE                       55.633   95.467   252.0 1953-02-16 2020-02-06
295900-99999 NOVOCUNSKOE                     56.150   99.300   265.0 1959-01-01 2009-04-15
295940-99999 TAJSHET                         55.950   98.000   307.0 1953-09-06 2020-02-06
296020-99999 CHANY                           55.300   76.750   111.0 1953-02-18 2020-02-06
296050-99999 TATARSK                         55.200   76.019   112.0 1948-01-01 2020-02-06
296120-99999 BARABINSK                       55.333   78.308   120.0 1932-01-02 2020-02-06
296130-99999 UBINSKOE                        55.300   79.617   140.0 1948-01-01 2002-01-09
296250-99999 CULYM                           55.100   80.967   140.0 1953-02-16 2018-07-25
296260-99999 KOCENEVO                        55.017   82.233   159.0 1948-01-01 1995-07-03
296310-99999 KOLYVAN'                        55.300   82.750   137.0 1953-02-16 2020-02-06
296340-99999 TOLMACHEVO                      55.013   82.651   111.3 1932-01-01 2020-02-06
296360-99999 TOGUCHIN                        55.233   84.400   173.0 1948-01-01 2020-02-06
296380-99999 NOVOSIBIRSK (OGOURTSOVO)        54.900   82.950   133.0 2004-08-03 2020-02-06
296420-99999 KEMEROVO                        55.270   86.107   263.0 1946-01-01 2020-02-06
296490-99999 KRAPIVINO                       55.000   86.800   151.0 1953-02-19 1996-06-27
296530-99999 UZUR                            55.300   89.817   387.0 1948-01-01 2020-02-06
296540-99999 CENTRAL'NYJ RUDNIK              55.217   87.650   495.0 1953-02-16 2020-02-06
296640-99999 SVETLOLYUBOVO                   55.083   90.850   325.3 1959-01-01 2020-02-06
296750-99999 KOLBA                           55.083   93.367   477.0 1953-02-16 2012-10-31
296760-99999 AGINSKOE                        55.250   94.883   337.0 1948-01-01 2020-02-06
296980-99999 NIZNE-UDINSK                    54.883   99.033   410.0 1932-01-04 2020-02-06
297010-99999 LJUBIMOVKA                      54.667   75.100   111.0 1960-12-01 1995-04-11
297020-99999 CISTOOZERNOJE                   54.717   76.717   111.0 1959-01-01 2003-03-01
297060-99999 KUPINO                          54.367   77.283   115.0 1948-01-01 2020-02-06
297120-99999 ZDVINSK                         54.700   78.667   113.0 1953-02-16 2020-02-06
297220-99999 UZANIHA                         54.667   81.050   175.0 1953-04-18 2002-11-20
297240-99999 KOCHKI                          54.333   80.467   160.0 1953-02-16 2020-02-06
297260-99999 ORDYNSKOE                       54.367   81.883   132.0 1948-01-01 2020-02-06
297350-99999 POSEVNAJA                       54.300   83.314   293.0 1953-02-16 1998-07-22
297360-99999 MASLJANINO                      54.333   84.217   198.0 1948-01-01 2020-02-06
297450-99999 BELOVO                          54.450   86.367   226.0 1953-02-16 2005-01-17
297560-99999 SIRA                            54.500   89.933   475.0 1946-01-01 2018-02-16
297590-99999 KOMMUNAR                        54.333   89.283   847.0 1959-01-01 2020-02-06
297660-99999 IDRINSKOE                       54.367   92.133   282.0 1948-01-01 2020-02-06
297720-99999 ARTEMOVSK                       54.367   93.433   479.3 1953-02-16 2020-02-06
297890-99999 VERHNJAJA GUTARA                54.217   96.967   984.0 1953-02-16 2020-02-06
298020-99999 MIKHAILOVKA                     53.817   76.533   114.0 1959-01-02 2020-02-06
298070-99999 ERTIS                           53.350   75.450    94.0 1948-01-01 2020-02-06
298130-99999 KRASNOOZERSK                    53.967   79.233   144.0 1953-02-18 2018-07-25
298140-99999 KARASUK                         53.733   78.017   115.0 1953-02-16 2020-02-06
298220-99999 KAMEN'-NA-OBI                   53.817   81.267   129.0 1946-01-01 2018-07-25
298270-99999 BAEVO                           53.267   80.767   122.0 1953-02-18 2020-02-06
298320-99999 TALMENKA                        53.817   83.583   144.0 1953-02-16 2009-06-27
298360-99999 SOROKINO                        53.750   84.950   221.0 1953-02-16 2001-10-27
298370-99999 SELABOLIHA                      53.400   82.600   170.0 1957-07-01 2002-08-28
298380-99999 BARNAUL                         53.364   83.539   255.1 1932-01-01 2020-02-06
298460-99999 NOVOKUZNETSK                    53.733   87.183   308.0 1955-07-01 2017-06-15
298480-99999 TOGUL                           53.467   85.917   272.0 1948-01-01 2009-06-27
298490-99999 KUZEDEEVO                       53.333   87.167   293.0 1953-02-16 1997-03-28
298540-99999 MEZDURECENSK                    53.683   88.050   242.0 1960-01-02 1996-11-16
298580-99999 NEOZIDANNIJ PRIISK              53.283   89.167   527.0 1953-02-16 2009-05-23
298640-99999 UYBAT                           53.717   90.367   525.0 1948-01-01 2020-02-06
298650-99999 ABAKAN                          53.750   91.400   245.0 1933-02-15 2001-10-24
298690-99999 ERMAKOVSKOE                     53.300   92.417   298.0 1948-01-01 2020-02-06
298700-99999 KURAGINO                        53.883   92.667   284.0 1959-02-22 2003-05-12
298760-99999 KAZYR                           53.683   94.200   446.1 1959-01-01 2020-02-06
298920-99999 HADAMA                          53.950   98.817   705.0 1953-02-18 2020-02-06
298940-99999 ALYGDZER                        53.633   98.217   918.0 1948-01-01 2001-09-26
299150-99999 SLAVGOROD                       52.967   78.650   126.0 1948-01-01 2020-02-06
299230-99999 REBRIHA                         53.067   82.300   219.0 1953-02-16 2019-12-25
299250-99999 ZAVYALOVO-IN-ALTAY              52.833   80.950   165.0 1953-02-16 2001-11-04
299370-99999 ALEJSKAJA                       52.517   82.767   175.0 1948-01-01 2020-02-06
299390-99999 BIJSK ZONAL'NAYA                52.667   84.917   225.0 1932-01-01 2020-02-06
299460-99999 KONDOMA                         52.867   87.283   354.0 1953-02-16 2005-06-27
299550-99999 UST-KABIRZA                     52.817   88.450   416.0 1969-01-01 1995-07-15
299560-99999 TASTYP                          52.800   89.917   455.0 1948-01-01 2020-02-06
299620-99999 BEJA                            53.050   90.917   469.0 1953-02-16 2018-11-06
299730-99999 VERHNI AMIL                     53.133   94.467   765.0 1959-09-01 1996-04-05
299740-99999 OLEN' YA RECHKA                 52.800   93.233  1398.5 1936-12-31 2020-02-06
299990-99999 ORLIK (MTN STN)                 52.500   99.817  1570.0 1948-01-05 1999-09-10
300140-99999 CEMDALSK                        59.750  103.300   277.0 1959-11-01 2011-03-16
300280-99999 IKA                             59.283  106.167   352.0 1953-02-16 2020-02-06
300370-99999 NEPA                            59.250  108.233   323.0 1955-07-01 2001-05-28
300540-99999 VITIM                           59.450  112.583   190.0 1934-08-05 2020-02-06
300740-99999 MACHA                           59.933  117.600   163.8 1959-09-01 2020-02-06
300890-99999 DZHIKIMDA                       59.017  121.767   175.0 1959-01-01 2020-02-06
301170-99999 UST-ILIMSK                      58.200  102.750   401.0 1953-02-16 2002-04-21
301360-99999 ICHERA                          58.550  109.767   234.0 1948-01-01 1984-05-13
301510-99999 VORONCOVKA                      58.850  112.900   203.0 1948-01-01 2004-06-30
301570-99999 MAMA                            58.317  112.867   224.0 1953-02-16 2020-02-06
